total_cost,cost_per_1000,pass_share,review_share,action_share,n_review,tp,fp,fn,tn,caught_in_review,lo,hi
1543197.673072,30979.196070823462,0.6968522905207372,0.2786766772393303,0.02447103223993255,13882,1173,46,35,34678,268,0.004,0.8398305084745761
1543197.673072,30979.196070823462,0.6968522905207372,0.2786766772393303,0.02447103223993255,13882,1173,46,35,34678,268,0.004,0.8508474576271186
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.8618644067796608
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.8728813559322033
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.8838983050847455
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.894915254237288
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.9059322033898305
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.9169491525423727
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.9279661016949152
1551803.548016,31151.956237523587,0.6968522905207372,0.2792387682177701,0.023908941261492754,13910,1149,42,35,34678,292,0.004,0.9389830508474575
1624446.546288,32610.241022363192,0.6968522905207372,0.28202914843216764,0.021118561047095193,14049,1017,35,35,34678,424,0.004,0.95
517885.930384,10396.393190348095,0.9326293812984302,0.03920584574617578,0.028164772955394067,1953,1274,129,98,46360,104,0.014101694915254237,0.3
517885.930384,10396.393190348095,0.9326293812984302,0.03920584574617578,0.028164772955394067,1953,1274,129,98,46360,104,0.014101694915254237,0.31101694915254235
512035.74635200005,10278.952630826676,0.9326293812984302,0.03952704059099851,0.027843578110571324,1969,1269,118,98,46360,109,0.014101694915254237,0.3220338983050847
512035.74635200005,10278.952630826676,0.9326293812984302,0.03952704059099851,0.027843578110571324,1969,1269,118,98,46360,109,0.014101694915254237,0.3330508474576271
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.34406779661016945
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.3550847457627119
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.36610169491525424
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.3771186440677966
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.38813559322033897
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.39915254237288134
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.4101694915254237
499134.802288,10019.970335407717,0.9326293812984302,0.04043040109206247,0.026940217609507367,2014,1254,88,98,46360,124,0.014101694915254237,0.42118644067796607
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.43220338983050843
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.4432203389830508
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.45423728813559316
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.46525423728813553
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.4762711864406779
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.48728813559322026
503369.618736,10104.982911149476,0.9326293812984302,0.04071144658128237,0.02665917212028747,2028,1248,80,98,46360,130,0.014101694915254237,0.4983050847457626
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5093220338983051
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5203389830508474
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5313559322033898
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5423728813559321
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5533898305084746
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5644067796610168
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5754237288135593
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.5864406779661016
501868.898928,10074.856444533665,0.9326293812984302,0.04087204400369374,0.026498574697876098,2036,1244,76,98,46360,134,0.014101694915254237,0.597457627118644
505860.571504,10154.987985385635,0.9326293812984302,0.04107279078170795,0.026297827919861887,2046,1238,72,98,46360,140,0.014101694915254237,0.6084745762711864
505860.571504,10154.987985385635,0.9326293812984302,0.04107279078170795,0.026297827919861887,2046,1238,72,98,46360,140,0.014101694915254237,0.6194915254237288
505860.571504,10154.987985385635,0.9326293812984302,0.04107279078170795,0.026297827919861887,2046,1238,72,98,46360,140,0.014101694915254237,0.6305084745762711
505860.571504,10154.987985385635,0.9326293812984302,0.04107279078170795,0.026297827919861887,2046,1238,72,98,46360,140,0.014101694915254237,0.6415254237288135
505860.571504,10154.987985385635,0.9326293812984302,0.04107279078170795,0.026297827919861887,2046,1238,72,98,46360,140,0.014101694915254237,0.6525423728813559
518664.656528,10412.025866784437,0.9326293812984302,0.04159473240454491,0.025775886297024934,2072,1221,63,98,46360,157,0.014101694915254237,0.6635593220338982
518664.656528,10412.025866784437,0.9326293812984302,0.04159473240454491,0.025775886297024934,2072,1221,63,98,46360,157,0.014101694915254237,0.6745762711864406
518664.656528,10412.025866784437,0.9326293812984302,0.04159473240454491,0.025775886297024934,2072,1221,63,98,46360,157,0.014101694915254237,0.685593220338983
518664.656528,10412.025866784437,0.9326293812984302,0.04159473240454491,0.025775886297024934,2072,1221,63,98,46360,157,0.014101694915254237,0.6966101694915253
518664.656528,10412.025866784437,0.9326293812984302,0.04159473240454491,0.025775886297024934,2072,1221,63,98,46360,157,0.014101694915254237,0.7076271186440677
527199.9367839999,10583.368867868468,0.9326293812984302,0.042217047416388966,0.02515357128518087,2103,1199,54,98,46360,179,0.014101694915254237,0.7186440677966102
527199.9367839999,10583.368867868468,0.9326293812984302,0.042217047416388966,0.02515357128518087,2103,1199,54,98,46360,179,0.014101694915254237,0.7296610169491524
527199.9367839999,10583.368867868468,0.9326293812984302,0.042217047416388966,0.02515357128518087,2103,1199,54,98,46360,179,0.014101694915254237,0.7406779661016949
527199.9367839999,10583.368867868468,0.9326293812984302,0.042217047416388966,0.02515357128518087,2103,1199,54,98,46360,179,0.014101694915254237,0.7516949152542372
527199.9367839999,10583.368867868468,0.9326293812984302,0.042217047416388966,0.02515357128518087,2103,1199,54,98,46360,179,0.014101694915254237,0.7627118644067796
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.7737288135593219
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.7847457627118644
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.7957627118644066
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.8067796610169491
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.8177966101694913
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.8288135593220338
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.8398305084745761
564584.5375839999,11333.852683663226,0.9326293812984302,0.04289958646163729,0.02447103223993255,2137,1173,46,98,46360,205,0.014101694915254237,0.8508474576271186
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.8618644067796608
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.8728813559322033
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.8838983050847455
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.894915254237288
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.9059322033898305
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.9169491525423727
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.9279661016949152
573190.412528,11506.61285036335,0.9326293812984302,0.04346167744007709,0.023908941261492754,2165,1149,42,98,46360,229,0.014101694915254237,0.9389830508474575
645833.4108,12964.897635202953,0.9326293812984302,0.04625205765447465,0.021118561047095193,2304,1017,35,98,46360,361,0.014101694915254237,0.95
482212.69297599996,9680.264443248885,0.9487894969285743,0.023045730116031636,0.028164772955394067,1148,1274,129,114,47149,88,0.024203389830508473,0.3
482212.69297599996,9680.264443248885,0.9487894969285743,0.023045730116031636,0.028164772955394067,1148,1274,129,114,47149,88,0.024203389830508473,0.31101694915254235
476362.508944,9562.823883727466,0.9487894969285743,0.02336692496085438,0.027843578110571324,1164,1269,118,114,47149,93,0.024203389830508473,0.3220338983050847
476362.508944,9562.823883727466,0.9487894969285743,0.02336692496085438,0.027843578110571324,1164,1269,118,114,47149,93,0.024203389830508473,0.3330508474576271
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.34406779661016945
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.3550847457627119
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.36610169491525424
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.3771186440677966
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.38813559322033897
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.39915254237288134
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.4101694915254237
463461.56487999996,9303.841588308505,0.9487894969285743,0.024270285461918336,0.026940217609507367,1209,1254,88,114,47149,108,0.024203389830508473,0.42118644067796607
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.43220338983050843
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.4432203389830508
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.45423728813559316
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.46525423728813553
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.4762711864406779
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.48728813559322026
467696.381328,9388.854164050266,0.9487894969285743,0.024551330951138234,0.02665917212028747,1223,1248,80,114,47149,114,0.024203389830508473,0.4983050847457626
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5093220338983051
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5203389830508474
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5313559322033898
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5423728813559321
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5533898305084746
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5644067796610168
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5754237288135593
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.5864406779661016
466195.66151999997,9358.727697434455,0.9487894969285743,0.024711928373549606,0.026498574697876098,1231,1244,76,114,47149,118,0.024203389830508473,0.597457627118644
470187.33409599995,9438.859238286424,0.9487894969285743,0.024912675151563816,0.026297827919861887,1241,1238,72,114,47149,124,0.024203389830508473,0.6084745762711864
470187.33409599995,9438.859238286424,0.9487894969285743,0.024912675151563816,0.026297827919861887,1241,1238,72,114,47149,124,0.024203389830508473,0.6194915254237288
470187.33409599995,9438.859238286424,0.9487894969285743,0.024912675151563816,0.026297827919861887,1241,1238,72,114,47149,124,0.024203389830508473,0.6305084745762711
470187.33409599995,9438.859238286424,0.9487894969285743,0.024912675151563816,0.026297827919861887,1241,1238,72,114,47149,124,0.024203389830508473,0.6415254237288135
470187.33409599995,9438.859238286424,0.9487894969285743,0.024912675151563816,0.026297827919861887,1241,1238,72,114,47149,124,0.024203389830508473,0.6525423728813559
482991.41912,9695.897119685229,0.9487894969285743,0.02543461677440077,0.025775886297024934,1267,1221,63,114,47149,141,0.024203389830508473,0.6635593220338982
482991.41912,9695.897119685229,0.9487894969285743,0.02543461677440077,0.025775886297024934,1267,1221,63,114,47149,141,0.024203389830508473,0.6745762711864406
482991.41912,9695.897119685229,0.9487894969285743,0.02543461677440077,0.025775886297024934,1267,1221,63,114,47149,141,0.024203389830508473,0.685593220338983
482991.41912,9695.897119685229,0.9487894969285743,0.02543461677440077,0.025775886297024934,1267,1221,63,114,47149,141,0.024203389830508473,0.6966101694915253
482991.41912,9695.897119685229,0.9487894969285743,0.02543461677440077,0.025775886297024934,1267,1221,63,114,47149,141,0.024203389830508473,0.7076271186440677
491526.699376,9867.240120769262,0.9487894969285743,0.02605693178624483,0.02515357128518087,1298,1199,54,114,47149,163,0.024203389830508473,0.7186440677966102
491526.699376,9867.240120769262,0.9487894969285743,0.02605693178624483,0.02515357128518087,1298,1199,54,114,47149,163,0.024203389830508473,0.7296610169491524
491526.699376,9867.240120769262,0.9487894969285743,0.02605693178624483,0.02515357128518087,1298,1199,54,114,47149,163,0.024203389830508473,0.7406779661016949
491526.699376,9867.240120769262,0.9487894969285743,0.02605693178624483,0.02515357128518087,1298,1199,54,114,47149,163,0.024203389830508473,0.7516949152542372
491526.699376,9867.240120769262,0.9487894969285743,0.02605693178624483,0.02515357128518087,1298,1199,54,114,47149,163,0.024203389830508473,0.7627118644067796
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.7737288135593219
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.7847457627118644
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.7957627118644066
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.8067796610169491
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.8177966101694913
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.8288135593220338
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.8398305084745761
528911.300176,10617.723936564018,0.9487894969285743,0.026739470831493153,0.02447103223993255,1332,1173,46,114,47149,189,0.024203389830508473,0.8508474576271186
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.8618644067796608
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.8728813559322033
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.8838983050847455
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.894915254237288
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.9059322033898305
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.9169491525423727
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.9279661016949152
537517.17512,10790.484103264143,0.9487894969285743,0.02730156180993295,0.023908941261492754,1360,1149,42,114,47149,213,0.024203389830508473,0.9389830508474575
610160.1733919999,12248.768888103743,0.9487894969285743,0.03009194202433051,0.021118561047095193,1499,1017,35,114,47149,345,0.024203389830508473,0.95
476962.06041599996,9574.859686353233,0.9518006985987875,0.020034528445818444,0.028164772955394067,998,1274,129,118,47295,84,0.034305084745762715,0.3
476962.06041599996,9574.859686353233,0.9518006985987875,0.020034528445818444,0.028164772955394067,998,1274,129,118,47295,84,0.034305084745762715,0.31101694915254235
471111.876384,9457.419126831814,0.9518006985987875,0.020355723290641184,0.027843578110571324,1014,1269,118,118,47295,89,0.034305084745762715,0.3220338983050847
471111.876384,9457.419126831814,0.9518006985987875,0.020355723290641184,0.027843578110571324,1014,1269,118,118,47295,89,0.034305084745762715,0.3330508474576271
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.34406779661016945
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.3550847457627119
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.36610169491525424
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.3771186440677966
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.38813559322033897
458210.93231999996,9198.436831412855,0.9518006985987875,0.021259083791705144,0.026940217609507367,1059,1254,88,118,47295,104,0.034305084745762715,0.39915254237288134
